qid,question,answer,match1,num_evidence,num_gt_img,gt_img_idx,gt_steps,traj_id,match2,match3,match4,match_sum
floorplan311_11_446_1744821200_q27,Is Mug on the CounterTop?,['Yes'],1.0,1,1,[540],[404],floorplan311_11_446_1744821200,1.0,1.0,1.0,3.0
floorplan305_30_633_1745061112_q10,How many objects were on the Desk?,[5],0.0,1,1,[930],[632],floorplan305_30_633_1745061112,1.0,0.0,0.0,1.0
floorplan215_14_422_1746006324_q26,Is Bowl on the CoffeeTable?,['Yes'],1.0,1,1,[581],[421],floorplan215_14_422_1746006324,1.0,1.0,1.0,3.0
floorplan7_23_794_1747205386_q3,What objects were in DiningTable when you slice Apple?,"['Bread', 'WineBottle', 'Tomato', 'PepperShaker', 'SaltShaker']",0.2,1,1,[464],[325],floorplan7_23_794_1747205386,0.0,0.2,0.0,0.4
floorplan7_13_494_1744636544_q14,Is Book on the DiningTable?,['Yes'],1.0,1,1,[516],[376],floorplan7_13_494_1744636544,0.0,1.0,1.0,2.0
floorplan210_25_865_1747054518_q16,Is RemoteControl on the Drawer?,['Yes'],1.0,1,1,[1027],[747],floorplan210_25_865_1747054518,1.0,1.0,1.0,3.0
floorplan230_14_713_1746889211_q17,Is TissueBox on the CoffeeTable?,['Yes'],0.0,1,1,[819],[595],floorplan230_14_713_1746889211,1.0,1.0,1.0,2.0
floorplan7_13_494_1744636544_q6,Is ButterKnife on the CounterTop?,['Yes'],0.0,1,1,[543],[396],floorplan7_13_494_1744636544,1.0,0.0,1.0,1.0
floorplan7_16_562_1747133949_q14,Where is DishSponge now?,['Shelf'],1.0,1,1,[237],[173],floorplan7_16_562_1747133949,0.0,0.0,1.0,1.0
floorplan9_30_739_1746977821_q57,Where is Spoon now?,['DiningTable'],0.0,1,1,[830],[559],floorplan9_30_739_1746977821,1.0,0.0,1.0,1.0
floorplan28_17_440_1745299490_q30,Is Tomato in the GarbageCan?,['Yes'],1.0,1,1,[464],[326],floorplan28_17_440_1745299490,1.0,1.0,1.0,3.0
floorplan301_25_421_1744331002_q15,Is CellPhone on the Desk?,['Yes'],1.0,1,1,[675],[420],floorplan301_25_421_1744331002,1.0,1.0,1.0,3.0
floorplan210_24_872_1746994237_q34,Is Pillow on the ArmChair?,['Yes'],1.0,1,1,[1112],[811],floorplan210_24_872_1746994237,1.0,0.0,1.0,2.0
floorplan9_31_709_1747114738_q38,What objects are on the Sink?,"['Fork', 'ButterKnife', 'Tomato', 'Spatula']",0.25,1,1,[941],[616],floorplan9_31_709_1747114738,0.0,0.25,0.25,0.5
floorplan211_32_822_1746985748_q19,Is RemoteControl on the Shelf?,['Yes'],1.0,1,1,[1097],[767],floorplan211_32_822_1746985748,1.0,1.0,1.0,3.0
floorplan213_26_838_1747110471_q0,Is there any HousePlant in this room?,['Yes'],1.0,1,1,[622],[456],floorplan213_26_838_1747110471,1.0,1.0,1.0,3.0
floorplan9_30_739_1746977821_q52,Where is Spatula now?,['Sink'],1.0,1,1,[950],[639],floorplan9_30_739_1746977821,0.0,0.0,0.0,1.0
floorplan7_16_562_1747133949_q34,Is Tomato on the DiningTable?,['Yes'],1.0,1,1,[731],[532],floorplan7_16_562_1747133949,1.0,1.0,0.0,3.0
floorplan303_28_811_1747035692_q34,Is Cloth in the Dresser?,['Yes'],0.0,1,1,[909],[636],floorplan303_28_811_1747035692,1.0,1.0,0.0,2.0
floorplan311_13_434_1746113811_q35,Is Bowl on the DiningTable?,['Yes'],1.0,1,1,[566],[404],floorplan311_13_434_1746113811,1.0,1.0,1.0,3.0
floorplan228_15_450_1744494306_q6,Is Watch on the CoffeeTable?,['Yes'],1.0,1,1,[120],[87],floorplan228_15_450_1744494306,1.0,1.0,1.0,3.0
floorplan210_22_826_1747086223_q5,Is KeyChain on the Ottoman?,['Yes'],0.0,1,1,[1113],[825],floorplan210_22_826_1747086223,1.0,0.0,1.0,1.0
floorplan204_20_713_1746902051_q36,Is Vase on the CoffeeTable?,['Yes'],1.0,1,1,[855],[627],floorplan204_20_713_1746902051,1.0,0.0,1.0,2.0
floorplan314_16_421_1744810639_q21,Is KeyChain on the Desk?,['Yes'],0.0,1,1,[243],[165],floorplan314_16_421_1744810639,1.0,0.0,1.0,1.0
floorplan303_27_719_1746840170_q24,Is Pen on the Shelf?,['Yes'],0.0,1,1,[672],[472],floorplan303_27_719_1746840170,1.0,0.0,1.0,1.0
floorplan303_30_832_1746979469_q61,Where is TennisRacket now?,['SideTable'],0.0,1,1,[1177],[831],floorplan303_30_832_1746979469,0.0,1.0,0.0,1.0
floorplan211_24_728_1747232896_q0,Is there any Newspaper in this room?,['Yes'],0.0,1,1,[974],[697],floorplan211_24_728_1747232896,1.0,0.0,0.0,1.0
floorplan207_18_414_1745999762_q17,Is Watch on the Shelf?,['Yes'],0.0,1,1,[532],[366],floorplan207_18_414_1745999762,1.0,0.0,0.0,1.0
floorplan218_17_749_1746865593_q13,Is Statue on the SideTable?,['Yes'],1.0,1,1,[875],[640],floorplan218_17_749_1746865593,1.0,0.0,1.0,2.0
floorplan211_20_616_1744949025_q31,How many objects were on the Shelf?,[2],1.0,1,1,[877],[615],floorplan211_20_616_1744949025,0.0,1.0,0.0,2.0
floorplan229_15_456_1746034837_q17,Is KeyChain in the Dresser?,['Yes'],0.0,1,1,[414],[290],floorplan229_15_456_1746034837,1.0,1.0,1.0,2.0
floorplan311_13_434_1746113811_q7,Is CD in the Dresser?,['Yes'],0.0,1,1,[162],[121],floorplan311_13_434_1746113811,1.0,1.0,1.0,2.0
floorplan212_24_603_1745121556_q1,Have you seen a Pencil?,['Yes'],1.0,1,1,[9],[4],floorplan212_24_603_1745121556,1.0,0.0,1.0,2.0
floorplan228_15_450_1744494306_q12,Is Vase on the SideTable?,['Yes'],1.0,1,1,[607],[427],floorplan228_15_450_1744494306,1.0,1.0,1.0,3.0
floorplan204_12_454_1746034353_q2,What object did you put on the Desk?,['CreditCard'],1.0,1,2,"[62, 63]",[46],floorplan204_12_454_1746034353,0.0,1.0,0.0,2.0
floorplan211_32_841_1747100482_q29,Is Newspaper in the GarbageCan?,['Yes'],0.0,1,1,[908],[633],floorplan211_32_841_1747100482,1.0,0.0,1.0,1.0
floorplan221_27_826_1746972286_q53,Is Laptop on the DiningTable?,['Yes'],1.0,1,1,[1161],[797],floorplan221_27_826_1746972286,1.0,1.0,1.0,3.0
floorplan9_20_418_1744602985_q1,Have you seen a Cup?,['Yes'],1.0,1,1,[389],[241],floorplan9_20_418_1744602985,0.0,1.0,0.0,2.0
floorplan229_13_430_1744565220_q15,Is Pencil in the Dresser?,['Yes'],0.0,1,1,[445],[325],floorplan229_13_430_1744565220,0.0,1.0,0.0,1.0
floorplan7_16_562_1747133949_q25,Is Lettuce in the Sink?,['Yes'],1.0,1,1,[467],[341],floorplan7_16_562_1747133949,1.0,1.0,1.0,3.0
floorplan28_17_440_1745299490_q38,Where is Egg now?,['SideTable'],1.0,1,1,[377],[261],floorplan28_17_440_1745299490,1.0,0.0,1.0,2.0
floorplan211_20_571_1746843099_q31,Is Newspaper on the Shelf?,['Yes'],1.0,1,1,[812],[570],floorplan211_20_571_1746843099,0.0,0.0,1.0,1.0
floorplan28_17_440_1745299490_q28,Where is Potato now?,['DiningTable'],0.0,1,1,[184],[129],floorplan28_17_440_1745299490,1.0,0.0,0.0,1.0
floorplan230_13_700_1746917689_q17,Is TissueBox on the SideTable?,['Yes'],1.0,1,1,[848],[626],floorplan230_13_700_1746917689,1.0,1.0,1.0,3.0
floorplan7_12_471_1744791924_q28,Where is Bread now?,['Fridge'],0.0,1,1,[551],[404],floorplan7_12_471_1744791924,0.0,1.0,0.0,1.0
floorplan323_15_654_1745056238_q0,Is there any CreditCard in this room?,['Yes'],0.0,1,1,[835],[650],floorplan323_15_654_1745056238,1.0,0.0,0.0,1.0
floorplan221_14_439_1745416077_q15,Is Statue on the DiningTable?,['Yes'],0.0,1,1,[345],[240],floorplan221_14_439_1745416077,0.0,1.0,0.0,1.0
floorplan26_30_702_1747072764_q35,Is Apple in the Microwave?,['Yes'],1.0,1,1,[654],[434],floorplan26_30_702_1747072764,1.0,1.0,1.0,3.0
floorplan204_20_713_1746902051_q21,Is CellPhone on the DiningTable?,['Yes'],1.0,1,1,[324],[230],floorplan204_20_713_1746902051,1.0,1.0,1.0,3.0
floorplan216_19_431_1746040311_q2,What object did you put on the DiningTable?,['CreditCard'],1.0,1,2,"[48, 49]",[36],floorplan216_19_431_1746040311,1.0,1.0,1.0,3.0
floorplan211_15_431_1744415677_q3,What object did you put on the Shelf?,['Newspaper'],1.0,1,2,"[450, 451]",[318],floorplan211_15_431_1744415677,0.0,1.0,1.0,2.0
floorplan229_29_836_1747014376_q13,Is Pencil on the CoffeeTable?,['Yes'],1.0,1,1,[1166],[835],floorplan229_29_836_1747014376,0.0,1.0,1.0,2.0
floorplan314_16_421_1744810639_q16,Where is BasketBall now?,['Dresser'],1.0,1,1,[475],[328],floorplan314_16_421_1744810639,1.0,0.0,0.0,2.0
floorplan9_30_739_1746977821_q1,Have you seen a SoapBottle?,['Yes'],1.0,1,1,[577],[389],floorplan9_30_739_1746977821,1.0,1.0,1.0,3.0
floorplan22_24_419_1745155479_q44,Where is Cup now?,['Microwave'],1.0,1,1,[626],[399],floorplan22_24_419_1745155479,0.0,1.0,1.0,2.0
floorplan9_30_739_1746977821_q0,Is there any SoapBottle in this room?,['Yes'],1.0,1,1,[577],[389],floorplan9_30_739_1746977821,1.0,1.0,1.0,3.0
floorplan303_28_811_1747035692_q30,How many objects were on the Bed?,[5],0.0,1,1,[1098],[773],floorplan303_28_811_1747035692,1.0,0.0,0.0,1.0
floorplan11_24_422_1744641083_q3,Is Spoon on the CounterTop?,['Yes'],1.0,1,1,[608],[409],floorplan11_24_422_1744641083,1.0,0.0,0.0,2.0
floorplan323_15_654_1745056238_q1,Have you seen a CreditCard?,['Yes'],0.0,1,1,[835],[650],floorplan323_15_654_1745056238,1.0,0.0,0.0,1.0
floorplan9_30_739_1746977821_q3,What objects were in DiningTable when you slice Potato?,"['PepperShaker', 'Apple', 'DishSponge']",0.3333333333333333,1,1,[58],[40],floorplan9_30_739_1746977821,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
floorplan306_15_455_1746260330_q12,Is CD in the GarbageCan?,['Yes'],1.0,1,1,[643],[454],floorplan306_15_455_1746260330,1.0,1.0,1.0,3.0
floorplan9_31_709_1747114738_q12,Is Spoon on the DiningTable?,['Yes'],1.0,1,1,[758],[498],floorplan9_31_709_1747114738,1.0,0.0,1.0,2.0
floorplan9_30_739_1746977821_q23,Is Potato on the DiningTable?,['Yes'],1.0,1,1,[225],[159],floorplan9_30_739_1746977821,1.0,1.0,1.0,3.0
floorplan210_15_464_1744755675_q17,Is Box on the Ottoman?,['Yes'],1.0,1,1,[503],[361],floorplan210_15_464_1744755675,1.0,0.0,1.0,2.0
floorplan204_11_488_1746010864_q1,Have you seen a TVStand?,['Yes'],1.0,1,1,[221],[155],floorplan204_11_488_1746010864,0.0,0.0,0.0,1.0
floorplan7_23_794_1747205386_q40,Is ButterKnife in the Cabinet?,['Yes'],0.0,1,1,[504],[355],floorplan7_23_794_1747205386,1.0,0.0,0.0,1.0
floorplan210_26_851_1747152608_q22,Is Watch in the Dresser?,['Yes'],0.0,1,1,[1104],[807],floorplan210_26_851_1747152608,1.0,0.0,1.0,1.0
floorplan13_16_427_1745291369_q37,Is Mug in the Fridge?,['Yes'],1.0,1,1,[611],[425],floorplan13_16_427_1745291369,1.0,1.0,1.0,3.0
floorplan323_12_521_1746288027_q14,Is Pencil on the SideTable?,['Yes'],1.0,1,1,[432],[332],floorplan323_12_521_1746288027,0.0,1.0,0.0,2.0
floorplan28_17_440_1745299490_q46,Where is Apple now?,['SideTable'],1.0,1,1,[630],[439],floorplan28_17_440_1745299490,1.0,0.0,1.0,2.0
floorplan311_13_450_1746282275_q12,Is Mug on the DiningTable?,['Yes'],1.0,1,1,[520],[379],floorplan311_13_450_1746282275,1.0,1.0,1.0,3.0
floorplan9_31_693_1747150877_q48,Is Spatula in the Sink?,['Yes'],1.0,1,1,[655],[431],floorplan9_31_693_1747150877,1.0,1.0,0.0,3.0
floorplan9_31_709_1747114738_q43,Where is SaltShaker now?,['DiningTable'],0.0,1,1,[894],[586],floorplan9_31_709_1747114738,1.0,0.0,0.0,1.0
floorplan311_11_446_1744821200_q7,Is RemoteControl in the Dresser?,['Yes'],0.0,1,1,[338],[245],floorplan311_11_446_1744821200,1.0,1.0,1.0,2.0
floorplan323_19_802_1747083560_q12,Is CD in the Drawer?,['Yes'],1.0,1,1,[710],[548],floorplan323_19_802_1747083560,1.0,0.0,1.0,2.0
floorplan323_16_700_1746801654_q5,Is Pencil on the Desk?,['Yes'],0.0,1,1,[840],[630],floorplan323_16_700_1746801654,1.0,1.0,1.0,2.0
floorplan18_12_465_1745198823_q9,Is DishSponge in the Cabinet?,['Yes'],1.0,1,1,[486],[337],floorplan18_12_465_1745198823,1.0,0.0,1.0,2.0
floorplan221_15_528_1746883510_q12,Is Pen on the DiningTable?,['Yes'],1.0,1,1,[425],[303],floorplan221_15_528_1746883510,1.0,1.0,1.0,3.0
floorplan18_18_657_1747219088_q11,Is Lettuce on the DiningTable?,['Yes'],1.0,1,1,[83],[65],floorplan18_18_657_1747219088,1.0,1.0,1.0,3.0
floorplan314_16_421_1744810639_q17,Is BasketBall in the Dresser?,['Yes'],0.0,1,1,[475],[328],floorplan314_16_421_1744810639,1.0,1.0,0.0,2.0
floorplan210_21_711_1746861109_q1,Have you seen a KeyChain?,['Yes'],1.0,1,1,[874],[648],floorplan210_21_711_1746861109,0.0,1.0,1.0,2.0
floorplan230_11_562_1746362156_q0,Is there any Boots in this room?,['Yes'],1.0,1,1,[400],[294],floorplan230_11_562_1746362156,1.0,1.0,1.0,3.0
floorplan7_16_562_1747133949_q1,Have you seen a Shelf?,['Yes'],1.0,1,1,[235],[171],floorplan7_16_562_1747133949,1.0,1.0,1.0,3.0
floorplan7_16_562_1747133949_q0,Is there any Shelf in this room?,['Yes'],1.0,1,1,[235],[171],floorplan7_16_562_1747133949,1.0,1.0,1.0,3.0
floorplan201_24_804_1746980690_q2,What object did you put on the TVStand?,['TissueBox'],1.0,1,2,"[191, 192]",[137],floorplan201_24_804_1746980690,0.0,0.0,1.0,1.0
floorplan11_24_422_1744641083_q12,Is Spatula on the CounterTop?,['Yes'],1.0,1,1,[321],[211],floorplan11_24_422_1744641083,1.0,1.0,1.0,3.0
floorplan9_31_693_1747150877_q40,Is Knife in the Cabinet?,['Yes'],1.0,1,1,[855],[557],floorplan9_31_693_1747150877,1.0,1.0,1.0,3.0
floorplan221_14_426_1745982489_q0,Is there any Pillow in this room?,['Yes'],1.0,1,1,[355],[244],floorplan221_14_426_1745982489,1.0,1.0,1.0,3.0
floorplan9_31_693_1747150877_q21,What objects are on the Cabinet?,"['DishSponge', 'SaltShaker', 'ButterKnife']",0.3333333333333333,1,1,[304],[199],floorplan9_31_693_1747150877,0.0,0.0,0.0,0.3333333333333333
floorplan22_24_419_1745155479_q15,Is Tomato on the CounterTop?,['Yes'],1.0,1,1,[656],[418],floorplan22_24_419_1745155479,1.0,0.0,0.0,2.0
floorplan22_24_419_1745155479_q1,Have you seen a Lettuce?,['Yes'],0.0,1,1,[343],[218],floorplan22_24_419_1745155479,0.0,1.0,1.0,1.0
floorplan28_17_440_1745299490_q1,Have you seen a Faucet?,['Yes'],1.0,1,1,[405],[282],floorplan28_17_440_1745299490,1.0,0.0,1.0,2.0
floorplan9_20_418_1744602985_q6,Is ButterKnife on the DiningTable?,['Yes'],1.0,1,1,[350],[219],floorplan9_20_418_1744602985,1.0,0.0,0.0,2.0
floorplan7_13_494_1744636544_q33,How many objects were on the Cabinet?,[2],1.0,1,1,[673],[492],floorplan7_13_494_1744636544,1.0,0.0,1.0,2.0
floorplan209_21_641_1746939338_q14,Is Book on the SideTable?,['Yes'],1.0,1,1,[737],[527],floorplan209_21_641_1746939338,1.0,1.0,1.0,3.0
floorplan210_27_795_1747100232_q30,Is Box on the Sofa?,['Yes'],1.0,1,1,[1053],[756],floorplan210_27_795_1747100232,0.0,0.0,1.0,1.0
floorplan26_30_702_1747072764_q1,Have you seen a StoveKnob?,['Yes'],0.0,1,1,[719],[477],floorplan26_30_702_1747072764,1.0,1.0,0.0,2.0
floorplan311_13_434_1746113811_q2,What object did you put on the CounterTop?,['CD'],1.0,1,2,"[56, 57]",[46],floorplan311_13_434_1746113811,1.0,1.0,1.0,3.0
floorplan209_28_784_1747108090_q0,Is there any Television in this room?,['Yes'],0.0,1,1,[91],[66],floorplan209_28_784_1747108090,1.0,1.0,0.0,2.0
floorplan18_12_465_1745198823_q15,Is Spoon in the Sink?,['Yes'],1.0,1,1,[660],[464],floorplan18_12_465_1745198823,1.0,1.0,1.0,3.0
floorplan18_18_657_1747219088_q17,Is Knife on the DiningTable?,['Yes'],1.0,1,1,[851],[615],floorplan18_18_657_1747219088,1.0,1.0,1.0,3.0
floorplan303_30_832_1746979469_q28,Is Cloth on the Desk?,['Yes'],1.0,1,1,[968],[687],floorplan303_30_832_1746979469,1.0,1.0,1.0,3.0
floorplan305_17_436_1744353928_q0,Is there any LaundryHamper in this room?,['Yes'],1.0,1,1,[43],[29],floorplan305_17_436_1744353928,1.0,1.0,0.0,3.0
floorplan211_24_724_1746845009_q16,What objects are on the Shelf?,"['RemoteControl', 'KeyChain']",0.0,1,1,[1025],[723],floorplan211_24_724_1746845009,0.5,0.5,0.5,1.0
floorplan212_24_603_1745121556_q0,Is there any Pencil in this room?,['Yes'],0.0,1,1,[9],[4],floorplan212_24_603_1745121556,1.0,0.0,1.0,1.0
floorplan301_25_421_1744331002_q4,Is Pencil on the Shelf?,['Yes'],0.0,1,1,[504],[320],floorplan301_25_421_1744331002,0.0,1.0,0.0,1.0
floorplan211_27_719_1746910536_q0,Is there any Box in this room?,['Yes'],1.0,1,1,[951],[663],floorplan211_27_719_1746910536,1.0,1.0,1.0,3.0
floorplan323_16_700_1746801654_q1,Have you seen a Blinds?,['Yes'],1.0,1,1,[829],[621],floorplan323_16_700_1746801654,1.0,1.0,1.0,3.0
floorplan9_31_693_1747150877_q36,Is DishSponge on the CounterTop?,['Yes'],1.0,1,1,[549],[360],floorplan9_31_693_1747150877,1.0,1.0,1.0,3.0
floorplan218_13_551_1746888708_q0,Is there any RemoteControl in this room?,['Yes'],1.0,1,1,[336],[251],floorplan218_13_551_1746888708,1.0,0.0,1.0,2.0
floorplan323_19_932_1747200603_q20,Is Bowl on the Desk?,['Yes'],0.0,1,1,[1196],[931],floorplan323_19_932_1747200603,0.0,1.0,0.0,1.0
floorplan11_24_422_1744641083_q35,Is Lettuce on the CounterTop?,['Yes'],0.0,1,1,[562],[375],floorplan11_24_422_1744641083,1.0,1.0,0.0,2.0
floorplan209_20_584_1745084716_q12,Is WateringCan on the CoffeeTable?,['Yes'],1.0,1,1,[817],[583],floorplan209_20_584_1745084716,1.0,1.0,1.0,3.0
floorplan230_11_565_1744826842_q4,What object did you put on the CoffeeTable?,['Plate'],1.0,1,2,"[645, 646]",[495],floorplan230_11_565_1744826842,1.0,1.0,1.0,3.0
floorplan9_30_739_1746977821_q41,Is Tomato in the Sink?,['Yes'],1.0,1,1,[1022],[689],floorplan9_30_739_1746977821,1.0,1.0,1.0,3.0
floorplan230_17_755_1747026012_q29,Is Box on the CoffeeTable?,['Yes'],1.0,1,1,[903],[658],floorplan230_17_755_1747026012,1.0,1.0,1.0,3.0
floorplan9_20_418_1744602985_q22,Is DishSponge on the DiningTable?,['Yes'],0.0,1,1,[419],[262],floorplan9_20_418_1744602985,1.0,1.0,1.0,2.0
floorplan303_28_811_1747035692_q46,Is CD on the SideTable?,['Yes'],1.0,1,1,[1050],[740],floorplan303_28_811_1747035692,1.0,1.0,1.0,3.0
floorplan7_12_471_1744791924_q9,Where is Tomato now?,['Fridge'],0.0,1,1,[420],[311],floorplan7_12_471_1744791924,0.0,1.0,0.0,1.0
floorplan28_17_440_1745299490_q12,Is Mug in the Cabinet?,['Yes'],1.0,1,1,[532],[372],floorplan28_17_440_1745299490,1.0,0.0,1.0,2.0
floorplan11_24_422_1744641083_q0,Is there any Apple in this room?,['Yes'],1.0,1,1,[296],[195],floorplan11_24_422_1744641083,1.0,1.0,1.0,3.0
floorplan311_13_450_1746282275_q26,Is Pencil on the DiningTable?,['Yes'],1.0,1,1,[616],[449],floorplan311_13_450_1746282275,1.0,1.0,0.0,3.0
floorplan22_24_419_1745155479_q33,Is Knife in the agent?,['Yes'],0.0,1,1,[361],[232],floorplan22_24_419_1745155479,1.0,1.0,1.0,2.0
floorplan11_24_422_1744641083_q15,Is Fork on the DiningTable?,['Yes'],1.0,1,1,[348],[231],floorplan11_24_422_1744641083,1.0,1.0,1.0,3.0
floorplan213_20_698_1746915078_q3,Is Book in the Drawer?,['Yes'],1.0,1,1,[867],[645],floorplan213_20_698_1746915078,1.0,1.0,1.0,3.0
floorplan210_24_872_1746994237_q20,Is Newspaper in the Dresser?,['Yes'],0.0,1,1,[1076],[786],floorplan210_24_872_1746994237,1.0,1.0,1.0,2.0
floorplan211_33_852_1747047910_q1,Have you seen a Plate?,['Yes'],0.0,1,1,[463],[321],floorplan211_33_852_1747047910,0.0,1.0,0.0,1.0
floorplan18_18_657_1747219088_q30,Is ButterKnife in the Sink?,['Yes'],0.0,1,1,[918],[656],floorplan18_18_657_1747219088,1.0,0.0,0.0,1.0
floorplan212_24_603_1745121556_q2,What objects were in Drawer?,['Pencil'],1.0,1,1,[818],[554],floorplan212_24_603_1745121556,0.0,1.0,1.0,2.0
floorplan18_18_657_1747219088_q2,What did you slice?,['Lettuce'],1.0,1,2,"[172, 173]",[135],floorplan18_18_657_1747219088,1.0,1.0,1.0,3.0
floorplan210_25_865_1747054518_q10,Is Newspaper on the Ottoman?,['Yes'],0.0,1,1,[1102],[804],floorplan210_25_865_1747054518,1.0,0.0,0.0,1.0
floorplan22_24_419_1745155479_q4,What objects were in SinkBasin when you slice Tomato?,"['Kettle', 'Spoon', 'DishSponge', 'Faucet', 'Fork']",0.4,1,1,[67],[41],floorplan22_24_419_1745155479,0.2,0.2,0.2,0.8
floorplan301_25_421_1744331002_q0,Is there any BaseballBat in this room?,['Yes'],1.0,1,1,[181],[120],floorplan301_25_421_1744331002,1.0,1.0,1.0,3.0
floorplan26_30_702_1747072764_q39,What objects are on the Microwave?,"['Potato', 'Egg', 'Cup', 'ButterKnife', 'Apple']",0.2,1,1,[654],[434],floorplan26_30_702_1747072764,0.0,0.0,0.2,0.2
floorplan218_10_567_1745407406_q14,Is Plate on the SideTable?,['Yes'],1.0,1,1,[508],[394],floorplan218_10_567_1745407406,1.0,1.0,1.0,3.0
floorplan211_27_719_1746910536_q1,Have you seen a Box?,['Yes'],1.0,1,1,[951],[663],floorplan211_27_719_1746910536,1.0,1.0,1.0,3.0
floorplan323_12_513_1745033040_q11,Is Pen on the Desk?,['Yes'],0.0,1,1,[318],[250],floorplan323_12_513_1745033040,1.0,1.0,0.0,2.0
floorplan213_20_698_1746915078_q37,Is Laptop on the CoffeeTable?,['Yes'],1.0,1,1,[486],[362],floorplan213_20_698_1746915078,0.0,1.0,1.0,2.0
floorplan303_28_701_1746815644_q1,Have you seen a Mirror?,['Yes'],1.0,1,1,[48],[36],floorplan303_28_701_1746815644,1.0,1.0,1.0,3.0
floorplan201_19_686_1746847543_q1,Have you seen a Lamp?,['Yes'],1.0,1,1,[133],[95],floorplan201_19_686_1746847543,1.0,1.0,1.0,3.0
floorplan9_30_739_1746977821_q5,What objects were in CounterTop when you slice Tomato?,"['Sink', 'Plate']",0.0,1,1,[1056],[711],floorplan9_30_739_1746977821,0.5,0.0,0.5,0.5
floorplan323_12_471_1744538860_q1,Have you seen a CD?,['Yes'],1.0,1,1,[52],[40],floorplan323_12_471_1744538860,1.0,1.0,1.0,3.0
floorplan303_28_701_1746815644_q0,Is there any Mirror in this room?,['Yes'],1.0,1,1,[48],[36],floorplan303_28_701_1746815644,1.0,1.0,1.0,3.0
floorplan28_17_440_1745299490_q26,Where is SoapBottle now?,['Cabinet'],1.0,1,1,[138],[100],floorplan28_17_440_1745299490,0.0,0.0,0.0,1.0
floorplan201_19_686_1746847543_q0,Is there any Lamp in this room?,['Yes'],1.0,1,1,[133],[95],floorplan201_19_686_1746847543,1.0,1.0,1.0,3.0
floorplan7_23_794_1747205386_q0,Is there any Cup in this room?,['Yes'],1.0,1,1,[1029],[739],floorplan7_23_794_1747205386,1.0,1.0,1.0,3.0
floorplan28_17_440_1745299490_q0,Is there any Faucet in this room?,['Yes'],1.0,1,1,[405],[282],floorplan28_17_440_1745299490,1.0,0.0,0.0,2.0
floorplan210_21_711_1746861109_q0,Is there any KeyChain in this room?,['Yes'],1.0,1,1,[874],[648],floorplan210_21_711_1746861109,1.0,1.0,1.0,3.0
floorplan323_12_471_1744538860_q0,Is there any CD in this room?,['Yes'],1.0,1,1,[52],[40],floorplan323_12_471_1744538860,1.0,1.0,0.0,3.0
floorplan18_18_657_1747219088_q3,What objects were in DiningTable when you slice Lettuce?,"['Cup', 'Plate', 'Spoon', 'HousePlant', 'PepperShaker', 'Bowl', 'SaltShaker']",0.0,1,1,[173],[135],floorplan18_18_657_1747219088,0.0,0.5714285714285714,0.1428571428571428,0.5714285714285714
floorplan212_24_603_1745121556_q13,Is TissueBox on the Shelf?,['Yes'],1.0,1,1,[753],[513],floorplan212_24_603_1745121556,0.0,1.0,1.0,2.0
floorplan26_30_702_1747072764_q0,Is there any StoveKnob in this room?,['Yes'],0.0,1,1,[719],[477],floorplan26_30_702_1747072764,1.0,0.0,0.0,1.0
floorplan18_12_465_1745198823_q35,How many objects were on the Microwave?,[1],0.0,1,1,[577],[404],floorplan18_12_465_1745198823,1.0,0.0,1.0,1.0
floorplan7_13_494_1744636544_q0,Is there any Kettle in this room?,['Yes'],1.0,1,1,[672],[491],floorplan7_13_494_1744636544,1.0,0.0,1.0,2.0
floorplan7_13_494_1744636544_q1,Have you seen a Kettle?,['Yes'],1.0,1,1,[672],[491],floorplan7_13_494_1744636544,1.0,0.0,1.0,2.0
floorplan314_17_418_1744520906_q34,Is CD on the Desk?,['Yes'],0.0,1,1,[526],[362],floorplan314_17_418_1744520906,1.0,1.0,1.0,2.0
floorplan201_19_686_1746847543_q32,Is Newspaper on the ArmChair?,['Yes'],0.0,1,1,[924],[685],floorplan201_19_686_1746847543,1.0,1.0,1.0,2.0
floorplan9_20_418_1744602985_q14,Is Apple in the GarbageCan?,['Yes'],0.0,1,1,[583],[367],floorplan9_20_418_1744602985,1.0,1.0,1.0,2.0
floorplan28_17_440_1745299490_q21,Is ButterKnife on the SideTable?,['Yes'],0.0,1,1,[219],[151],floorplan28_17_440_1745299490,1.0,1.0,1.0,2.0
floorplan11_24_422_1744641083_q1,Have you seen an Apple?,['Yes'],1.0,1,1,[296],[195],floorplan11_24_422_1744641083,1.0,1.0,1.0,3.0
floorplan218_13_551_1746888708_q1,Have you seen a RemoteControl?,['Yes'],1.0,1,1,[336],[251],floorplan218_13_551_1746888708,1.0,0.0,1.0,2.0
floorplan204_11_488_1746010864_q0,Is there any TVStand in this room?,['Yes'],1.0,1,1,[221],[155],floorplan204_11_488_1746010864,0.0,0.0,0.0,1.0
floorplan230_11_562_1746362156_q1,Have you seen a Boots?,['Yes'],1.0,1,1,[400],[294],floorplan230_11_562_1746362156,1.0,1.0,1.0,3.0
floorplan209_28_784_1747108090_q1,Have you seen a Television?,['Yes'],0.0,1,1,[91],[66],floorplan209_28_784_1747108090,1.0,1.0,0.0,2.0
